# 番号	時間(秒)	測定値(kgf)
1	0.13		0.066
2	0.17		0.066
3	0.2		0.07
4	0.22		0.072
5	0.25		0.074
6	0.27		0.076
7	0.3		0.076
8	0.32		0.088
9	0.35		0.09
10	0.37		0.09
11	0.4		0.086
12	0.42		0.078
13	0.45		0.074
14	0.47		0.074
15	0.5		0.08
16	0.52		0.086
17	0.55		0.088
18	0.57		0.094
19	0.6		0.098
20	0.62		0.098
21	0.65		0.098
22	0.67		0.098
23	0.7		0.096
24	0.73		0.096
25	0.75		0.092
26	0.78		0.09
27	0.8		0.086
28	0.83		0.088
29	0.85		0.094
30	0.88		0.104
31	0.91		0.112
32	0.93		0.116
33	0.96		0.116
34	0.98		0.124
35	1.01		0.128
36	1.03		0.148
37	1.06		0.166
38	1.08		0.178
39	1.11		0.178
40	1.13		0.182
41	1.16		0.178
42	1.18		0.194
43	1.21		0.202
44	1.23		0.23
45	1.26		0.264
46	1.29		0.294
47	1.31		0.324
48	1.34		0.378
49	1.36		0.438
50	1.39		0.462
51	1.42		0.502
52	1.44		0.532
53	1.46		0.568
54	1.49		0.586
55	1.51		0.636
56	1.54		0.686
57	1.56		0.722
58	1.59		0.762
59	1.62		0.816
60	1.64		0.872
61	1.67		0.904
62	1.69		0.952
63	1.71		0.984
64	1.74		1.02
65	1.76		1.028
66	1.79		1.032
67	1.82		0.996
68	1.84		0.954
69	1.87		0.944
70	1.89		1.002
71	1.92		1.152
72	1.94		1.288
73	1.97		1.448
74	1.99		1.598
75	2.02		1.696
76	2.04		1.704
77	2.07		1.702
78	2.1		1.678
79	2.12		1.632
80	2.15		1.612
81	2.17		1.552
82	2.2		1.5
83	2.22		1.486
84	2.25		1.48
85	2.27		1.498
86	2.3		1.544
87	2.33		1.566
88	2.35		1.692
89	2.38		1.832
90	2.4		2.004
91	2.43		2.098
92	2.45		2.248
93	2.48		2.38
94	2.5		2.462
95	2.53		2.524
96	2.55		2.592
97	2.58		2.628
98	2.6		2.64
99	2.63		2.682
100	2.66		2.732
101	2.68		2.8
102	2.71		2.834
103	2.73		2.936
104	2.76		3.028
105	2.78		3.088
106	2.81		3.132
107	2.83		3.188
108	2.86		3.232
109	2.89		3.252
110	2.91		3.31
111	2.94		3.38
112	2.96		3.448
113	2.99		3.484
114	3.01		3.532
115	3.04		3.578
116	3.07		3.624
117	3.09		3.65
118	3.12		3.702
119	3.14		3.752
120	3.17		3.778
121	3.19		3.816
122	3.22		3.848
123	3.24		3.89
124	3.27		3.9
125	3.3		3.926
126	3.32		3.958
127	3.35		3.968
128	3.37		3.97
129	3.4		3.978
130	3.43		3.972
131	3.45		3.968
132	3.48		3.952
133	3.5		3.938
134	3.53		3.924
135	3.56		3.92
136	3.58		3.918
137	3.61		3.91
138	3.63		3.908
139	3.66		3.914
140	3.68		3.91
141	3.71		3.906
142	3.73		3.906
143	3.76		3.906
144	3.79		3.898
145	3.81		3.906
146	3.84		3.916
147	3.86		3.93
148	3.89		3.95
149	3.91		3.97
150	3.94		3.988
151	3.97		4.01
152	3.99		4.034
153	4.02		4.042
154	4.04		4.062
155	4.07		4.08
156	4.1		4.1
157	4.12		4.114
158	4.15		4.144
159	4.17		4.176
160	4.2		4.194
161	4.23		4.226
162	4.25		4.258
163	4.28		4.288
