# 番号	時間(秒)	測定値(kgf)
279	7.38		5.372
280	7.4		5.37
281	7.43		5.37
282	7.46		5.368
283	7.49		5.366
284	7.51		5.36
285	7.54		5.356
286	7.56		5.358
287	7.59		5.358
288	7.62		5.348
289	7.64		5.344
290	7.67		5.344
291	7.7		5.342
292	7.72		5.344
293	7.75		5.352
294	7.78		5.36
295	7.8		5.366
296	7.83		5.378
297	7.86		5.382
298	7.88		5.38
299	7.91		5.388
300	7.94		5.396
301	8.3		5.42
302	8.32		5.444
303	8.35		5.616
304	8.38		5.632
305	8.4		5.636
306	8.43		5.63
307	8.46		5.626
308	8.49		5.624
309	8.51		5.624
310	8.54		5.624
311	8.57		5.622
312	8.59		5.632
313	8.62		5.632
314	8.64		5.642
315	8.67		5.674
316	8.7		5.682
317	8.72		5.692
318	8.75		5.716
319	8.78		5.726
320	8.8		5.726
321	8.83		5.738
322	8.86		5.762
323	8.88		5.766
324	8.91		5.762
325	8.93		5.758
326	8.96		5.75
327	8.99		5.74
328	9.02		5.724
329	9.04		5.724
330	9.07		5.724
331	9.1		5.736
332	9.12		5.778
333	9.15		5.81
334	9.17		5.822
335	9.2		5.856
336	9.23		5.88
337	9.25		5.88
338	9.28		5.884
339	9.31		5.904
340	9.33		5.902
341	9.36		5.9
342	9.39		5.910
343	9.41		5.906
344	9.44		5.896
345	9.46		5.868
346	9.49		5.846
347	9.52		5.812
348	9.55		5.78
349	9.57		5.754
350	9.6		5.736
351	9.63		5.724
352	9.65		5.752
353	9.68		5.816
354	9.71		5.862
355	9.73		5.88
356	9.76		5.164
357	9.79		3.448
358	9.81		2.674
359	9.84		1.146
360	9.87		0
