# 番号	時間(秒)	測定値(kgf)
1	0.14		0.032
2	0.17		0.034
3	0.19		0.034
4	0.22		0.034
5	0.24		0.038
6	0.27		0.038
7	0.29		0.04
8	0.32		0.04
9	0.34		0.042
10	0.37		0.04
11	0.39		0.042
12	0.42		0.042
13	0.44		0.042
14	0.47		0.038
15	0.49		0.038
16	0.52		0.038
17	0.54		0.042
18	0.57		0.046
19	0.6		0.05
20	0.62		0.064
21	0.65		0.078
22	0.67		0.092
23	0.7		0.096
24	0.73		0.098
25	0.75		0.1
26	0.78		0.098
27	0.8		0.104
28	0.83		0.11
29	0.86		0.116
30	0.89		0.122
31	0.91		0.13
32	0.94		0.154
33	0.96		0.172
34	0.99		0.19
35	1.02		0.216
36	1.04		0.222
37	1.07		0.222
38	1.1		0.238
39	1.12		0.278
40	1.15		0.318
41	1.17		0.396
42	1.2		0.484
43	1.22		0.556
44	1.25		0.584
45	1.27		0.656
46	1.3		0.708
47	1.32		0.742
48	1.35		0.762
49	1.37		0.818
50	1.4		0.848
51	1.42		0.892
52	1.45		0.926
53	1.47		0.974
54	1.5		1.034
55	1.52		1.082
56	1.55		1.124
57	1.57		1.186
58	1.6		1.224
59	1.63		1.242
60	1.65		1.28
61	1.68		1.28
62	1.7		1.29
63	1.73		1.322
64	1.76		1.4
65	1.78		1.58
66	1.81		1.722
67	1.83		1.882
68	1.86		2.082
69	1.88		2.206
70	1.91		2.258
71	1.93		2.34
72	1.96		2.406
73	1.98		2.452
74	2.01		2.466
75	2.03		2.502
76	2.06		2.544
77	2.08		2.588
78	2.11		2.64
79	2.13		2.718
80	2.16		2.79
81	2.19		2.834
82	2.21		2.922
83	2.24		2.986
84	2.26		3.032
85	2.29		3.052
86	2.31		3.092
87	2.34		3.132
88	2.36		3.172
89	2.39		3.212
90	2.41		3.268
91	2.44		3.318
92	2.47		3.334
93	2.49		3.378
94	2.52		3.422
95	2.54		3.466
96	2.57		3.478
97	2.59		3.532
98	2.62		3.582
99	2.64		3.63
100	2.67		3.658
101	2.69		3.702
102	2.72		3.736
103	2.75		3.754
104	2.77		3.8
105	2.8		3.83
106	2.82		3.862
107	2.85		3.874
108	2.88		3.9
109	2.9		3.92
110	2.93		3.94
111	2.95		3.954
112	2.98		3.974
113	3		3.998
114	3.03		4.008
115	3.05		4.026
116	3.08		4.04
117	3.1		4.052
118	3.13		4.056
119	3.16		4.064
120	3.18		4.078
121	3.21		4.09
122	3.23		4.096
123	3.26		4.11
124	3.29		4.116
125	3.31		4.116
126	3.34		4.126
127	3.36		4.138
128	3.39		4.154
129	3.42		4.164
130	3.44		4.19
131	3.47		4.202
132	3.5		4.21
133	3.52		4.218
134	3.55		4.226
135	3.57		4.236
136	3.6		4.24
137	3.62		4.246
138	3.65		4.25
139	3.67		4.254
140	3.7		4.256
141	3.73		4.27
142	3.75		4.276
143	3.78		4.28
144	3.8		4.288
145	3.83		4.294
146	3.86		4.298
147	3.88		4.306
148	3.91		4.318
149	3.93		4.328
150	3.96		4.332
151	3.98		4.342
152	4.01		4.348
153	4.04		4.358
154	4.06		4.364
155	4.09		4.382
156	4.11		4.39
157	4.14		4.402
158	4.17		4.408
159	4.19		4.42
160	4.22		4.424
161	4.24		4.432
162	4.27		4.44
163	4.29		4.448
164	4.32		4.454
165	4.35		4.458
166	4.37		4.466
167	4.4		4.478
168	4.43		4.49
169	4.45		4.5
170	4.48		4.516
171	4.5		4.526
172	4.53		4.526
173	4.55		4.53
174	4.58		4.532
175	4.61		4.216
176	4.63		3.778
177	4.66		2.616
178	4.68		1.296
179	4.71		0.422
