# 番号	時間(秒)	測定値(kgf)
1	0.13		0.184
2	0.18		0.182
3	0.21		0.18
4	0.23		0.17
5	0.26		0.172
6	0.28		0.17
7	0.31		0.17
8	0.33		0.172
9	0.36		0.176
10	0.38		0.186
11	0.41		0.19
12	0.43		0.196
13	0.46		0.202
14	0.48		0.21
15	0.51		0.212
16	0.54		0.216
17	0.56		0.222
18	0.58		0.228
19	0.61		0.23
20	0.63		0.24
21	0.66		0.25
22	0.68		0.256
23	0.71		0.26
24	0.74		0.264
25	0.76		0.264
26	0.79		0.266
27	0.81		0.268
28	0.84		0.266
29	0.86		0.27
30	0.89		0.27
31	0.91		0.272
32	0.94		0.276
33	0.96		0.278
34	0.99		0.278
35	1.01		0.29
36	1.04		0.302
37	1.07		0.308
38	1.1		0.328
39	1.12		0.366
40	1.15		0.41
41	1.18		0.442
42	1.2		0.484
43	1.23		0.538
44	1.25		0.554
45	1.28		0.574
46	1.3		0.6
47	1.33		0.638
48	1.35		0.654
49	1.38		0.716
50	1.4		0.8
51	1.43		0.892
52	1.45		0.926
53	1.48		0.998
54	1.5		1.06
55	1.53		1.096
56	1.55		1.138
57	1.58		1.186
58	1.6		1.254
59	1.63		1.284
60	1.65		1.36
61	1.68		1.448
62	1.71		1.518
63	1.73		1.542
64	1.75		1.6
65	1.78		1.658
66	1.8		1.702
67	1.83		1.734
68	1.85		1.8
69	1.88		1.87
70	1.9		1.906
71	1.93		1.966
72	1.96		2.028
73	1.98		2.082
74	2.01		2.104
75	2.03		2.186
76	2.06		2.262
77	2.09		2.334
78	2.11		2.378
79	2.14		2.456
80	2.16		2.522
81	2.19		2.558
82	2.22		2.648
83	2.24		2.724
84	2.27		2.8
85	2.29		2.844
86	2.32		2.912
87	2.34		2.948
88	2.37		2.972
89	2.39		2.992
90	2.42		3.024
91	2.45		3.062
92	2.47		3.082
93	2.5		3.134
94	2.52		3.176
95	2.55		3.22
96	2.57		3.242
97	2.6		3.282
98	2.62		3.304
99	2.65		3.326
100	2.68		3.34
101	2.7		3.348
102	2.73		3.356
103	2.75		3.368
104	2.78		3.388
105	2.81		3.41
106	2.83		3.45
107	2.86		3.47
108	2.89		3.5
109	2.91		3.548
110	2.94		3.566
111	2.96		3.584
112	2.99		3.6
113	3.02		3.624
114	3.04		3.636
115	3.07		3.658
116	3.09		3.694
117	3.12		3.724
118	3.15		3.75
119	3.17		3.792
120	3.2		3.844
121	3.23		3.858
122	3.26		3.882
123	3.29		3.894
124	3.31		3.914
125	3.34		3.948
126	3.37		3.984
127	3.39		4.024
128	3.42		4.036
129	3.44		4.052
130	3.47		4.072
131	3.5		4.082
132	3.52		4.096
133	3.55		4.134
134	3.57		4.162
135	3.61		4.168
136	3.63		4.182
137	3.66		4.182
138	3.68		4.174
139	3.71		4.164
140	3.74		4.152
141	3.76		4.136
142	3.79		4.128
143	3.81		4.126
144	3.84		4.142
145	3.87		4.156
146	3.89		4.174
147	3.92		4.208
148	3.94		4.23
149	3.97		4.234
150	3.99		4.262
151	4.02		4.284
152	4.05		4.296
153	4.07		4.3
154	4.1		4.34
155	4.12		4.356
156	4.15		4.366
