# 番号	時間(秒)	測定値(kgf)
1	0.19		0.15
2	0.24		0.154
3	0.29		0.152
4	0.31		0.154
5	0.34		0.152
6	0.36		0.152
7	0.39		0.152
8	0.41		0.15
9	0.44		0.156
10	0.46		0.164
11	0.49		0.17
12	0.51		0.174
13	0.54		0.18
14	0.56		0.178
15	0.59		0.178
16	0.61		0.176
17	0.64		0.17
18	0.66		0.166
19	0.69		0.162
20	0.71		0.156
21	0.74		0.148
22	0.76		0.15
23	0.79		0.152
24	0.81		0.16
25	0.84		0.172
26	0.87		0.182
27	0.89		0.184
28	0.92		0.192
29	0.94		0.196
30	0.97		0.2
31	0.99		0.202
32	1.02		0.204
33	1.04		0.2
34	1.07		0.202
35	1.09		0.202
36	1.12		0.204
37	1.14		0.218
38	1.17		0.228
39	1.2		0.244
40	1.23		0.254
41	1.26		0.258
42	1.28		0.26
43	1.31		0.28
44	1.34		0.352
45	1.36		0.396
46	1.39		0.534
47	1.41		0.638
48	1.44		0.672
49	1.47		0.72
50	1.49		0.72
51	1.52		0.746
52	1.54		0.766
53	1.57		0.79
54	1.59		0.828
55	1.62		0.88
56	1.64		0.906
57	1.67		0.952
58	1.7		1.008
59	1.72		1.04
60	1.75		1.08
61	1.77		1.114
62	1.8		1.156
63	1.82		1.172
64	1.85		1.2
65	1.87		1.224
66	1.9		1.244
67	1.93		1.246
68	1.95		1.272
69	1.98		1.32
70	2		1.376
71	2.03		1.534
72	2.06		1.712
73	2.08		1.912
74	2.11		1.966
75	2.13		2.046
76	2.16		2.114
77	2.18		2.172
78	2.21		2.238
79	2.23		2.336
80	2.26		2.418
81	2.28		2.45
82	2.31		2.522
83	2.33		2.548
84	2.36		2.566
85	2.39		2.582
86	2.41		2.622
87	2.44		2.692
88	2.46		2.762
89	2.49		2.802
90	2.51		2.876
91	2.54		2.944
92	2.57		2.968
93	2.59		3.03
94	2.62		3.08
95	2.64		3.108
96	2.67		3.118
97	2.69		3.146
98	2.72		3.164
99	2.75		3.182
100	2.77		3.2
101	2.8		3.204
102	2.82		3.212
103	2.85		3.224
104	2.87		3.246
105	2.9		3.262
106	2.93		3.282
107	2.95		3.292
108	2.98		3.304
109	3.01		3.312
110	3.03		3.326
111	3.06		3.332
112	3.08		3.332
113	3.11		3.34
114	3.13		3.346
115	3.16		3.36
116	3.19		3.378
117	3.21		3.41
118	3.24		3.428
119	3.26		3.456
120	3.29		3.49
121	3.31		3.506
122	3.34		3.532
123	3.36		3.558
124	3.39		3.588
125	3.41		3.604
126	3.44		3.648
127	3.47		3.69
128	3.49		3.738
129	3.52		3.756
130	3.54		3.772
131	3.57		3.802
132	3.59		3.812
133	3.62		3.818
134	3.65		3.836
135	3.67		3.858
136	3.7		3.868
137	3.72		3.902
138	3.75		3.942
139	3.78		3.968
140	3.8		3.98
141	3.83		4.004
142	3.85		4.028
143	3.88		4.034
144	3.9		4.038
145	3.93		4.048
146	3.95		4.048
147	3.98		4.046
148	4		4.054
149	4.03		4.06
150	4.05		4.066
151	4.08		4.072
152	4.11		4.086
153	4.13		4.096
154	4.16		4.102
155	4.18		4.114
156	4.21		4.128
157	4.24		4.14
158	4.26		4.148
159	4.29		4.156
160	4.32		4.164
161	4.34		4.17
162	4.37		4.174
163	4.39		4.182
164	4.42		4.184
165	4.44		4.18
166	4.47		4.186
167	4.5		4.2
168	4.52		4.208
169	4.55		4.216
170	4.58		4.234
171	4.6		4.246
172	4.63		4.25
173	4.65		4.256
174	4.68		4.26
175	4.7		4.256
176	4.73		4.256
177	4.75		4.258
178	4.78		4.27
179	4.81		4.284
180	4.83		4.288
181	4.86		4.294
182	4.89		4.298
183	4.91		4.296
184	4.94		4.292
185	4.96		4.294
186	4.99		4.294
187	5.02		4.294
188	5.04		4.302
189	5.07		4.308
190	5.09		4.316
191	5.12		4.328
192	5.14		4.348
193	5.17		4.364
194	5.19		4.368
195	5.22		4.394
196	5.24		4.412
197	5.27		4.438
198	5.3		4.446
199	5.32		4.458
200	5.35		4.464
201	5.38		4.466
202	5.4		4.474
203	5.43		4.484
204	5.45		4.502
205	5.48		4.512
206	5.51		4.532
207	5.53		4.536
208	5.56		4.538
209	5.58		4.542
210	5.61		4.54
211	5.63		4.55
212	5.66		4.56
213	5.68		4.582
214	5.71		4.59
215	5.74		4.608
216	5.76		4.616
217	5.79		4.624
218	5.81		4.652
219	5.84		4.69
220	5.87		4.706
221	5.89		4.728
222	5.92		4.748
223	5.94		4.75
224	5.97		4.744
225	6		4.75
226	6.02		4.754
227	6.05		4.756
228	6.07		4.76
229	6.1		4.768
230	6.13		4.776
231	6.15		4.786
232	6.18		4.806
233	6.2		4.824
234	6.23		4.826
235	6.26		4.836
236	6.28		4.84
237	6.31		4.84
238	6.33		4.834
239	6.36		4.84
240	6.38		4.848
241	6.41		4.846
242	6.44		4.846
243	6.46		4.86
244	6.49		4.874
245	6.52		4.878
246	6.54		4.886
247	6.57		4.896
248	6.59		4.9
249	6.62		4.894
250	6.65		4.894
251	6.67		4.9
252	6.7		4.902
253	6.72		4.898
254	6.75		4.912
255	6.77		4.924
256	6.8		4.922
257	6.83		4.932
258	6.85		4.948
259	6.88		4.958
260	6.9		4.966
261	6.93		4.982
262	6.96		4.998
263	6.99		5.002
264	7.01		5.006
265	7.04		5.028
266	7.06		5.044
267	7.09		5.062
268	7.11		5.09
269	7.14		5.11
270	7.17		5.12
271	7.19		5.128
272	7.22		5.132
273	7.24		5.142
274	7.27		5.148
275	7.3		5.144
276	7.32		5.15
277	7.35		5.156
278	7.37		5.158
279	7.4		5.164
280	7.42		5.188
281	7.45		5.194
282	7.48		5.208
283	7.51		5.232
284	7.54		5.244
285	7.57		5.248
286	7.6		5.254
287	7.62		5.26
288	7.65		5.252
289	7.67		5.242
290	7.7		5.24
291	7.74		5.242
292	7.77		5.24
293	7.8		5.256
294	7.82		5.26
295	7.85		5.258
296	7.87		5.274
297	7.9		5.286
298	7.93		5.286
299	7.95		5.29
300	7.98		5.292
301	8		5.294
302	8.03		5.29
303	8.06		5.3
304	8.08		5.308
305	8.11		5.302
306	8.13		5.294
307	8.16		5.298
308	8.19		5.298
309	8.21		5.3
310	8.24		5.308
311	8.27		5.308
312	8.29		5.308
313	8.32		5.312
314	8.35		5.328
315	8.37		5.338
316	8.4		5.34
317	8.42		5.352
318	8.45		5.362
319	8.48		5.366
320	8.5		5.37
321	8.53		5.376
322	8.55		5.372
323	8.58		5.372
324	8.61		5.372
325	8.64		5.38
326	8.66		5.382
327	8.69		5.392
328	8.72		5.412
329	8.74		5.424
330	8.77		5.422
331	8.79		5.432
332	8.82		5.434
333	8.84		5.432
334	8.87		5.434
335	8.9		5.446
336	8.92		5.454
337	8.95		5.46
338	8.98		5.484
339	9		5.488
340	9.03		5.494
341	9.06		5.504
342	9.08		5.504
343	9.11		5.504
344	9.13		5.504
345	9.16		5.496
346	9.19		5.478
347	9.21		5.462
348	9.24		5.46
349	9.27		5.452
350	9.29		5.432
351	9.32		5.428
352	9.35		5.434
353	9.37		5.44
354	9.4		5.462
