# 番号	時間(秒)	測定値(kgf)
1	0.16		0.06
2	0.21		0.06
3	0.24		0.068
4	0.26		0.068
5	0.29		0.068
6	0.32		0.068
7	0.34		0.076
8	0.37		0.076
9	0.39		0.072
10	0.42		0.068
11	0.44		0.062
12	0.47		0.058
13	0.49		0.056
14	0.52		0.054
15	0.54		0.056
16	0.57		0.052
17	0.59		0.052
18	0.62		0.05
19	0.64		0.05
20	0.67		0.048
21	0.69		0.052
22	0.72		0.052
23	0.74		0.058
24	0.77		0.064
25	0.79		0.066
26	0.82		0.064
27	0.84		0.06
28	0.87		0.056
29	0.89		0.054
30	0.92		0.048
31	0.94		0.05
32	0.97		0.05
33	1		0.054
34	1.02		0.06
35	1.05		0.068
36	1.07		0.07
37	1.1		0.07
38	1.12		0.074
39	1.15		0.07
40	1.17		0.07
41	1.2		0.074
42	1.22		0.08
43	1.25		0.088
44	1.28		0.094
45	1.3		0.096
46	1.33		0.096
47	1.35		0.098
48	1.38		0.13
49	1.4		0.188
50	1.43		0.258
51	1.45		0.29
52	1.48		0.374
53	1.5		0.446
54	1.53		0.492
55	1.56		0.552
56	1.58		0.666
57	1.61		0.78
58	1.63		0.832
59	1.66		0.97
60	1.68		1.094
61	1.71		1.224
62	1.73		1.276
63	1.76		1.4
64	1.78		1.54
65	1.81		1.616
66	1.83		1.69
67	1.86		1.82
68	1.88		1.956
69	1.91		2.02
70	1.93		2.126
71	1.96		2.232
72	1.99		2.322
73	2.01		2.352
74	2.04		2.418
75	2.06		2.456
76	2.09		2.486
77	2.12		2.504
78	2.14		2.538
79	2.17		2.586
80	2.19		2.618
81	2.22		2.68
82	2.24		2.744
83	2.27		2.804
84	2.3		2.822
85	2.32		2.87
86	2.35		2.918
87	2.37		2.956
88	2.4		2.978
89	2.42		3.03
90	2.45		3.076
91	2.47		3.1
92	2.5		3.154
93	2.53		3.202
94	2.55		3.244
95	2.58		3.268
96	2.6		3.312
97	2.63		3.334
98	2.65		3.356
99	2.68		3.368
100	2.7		3.39
101	2.73		3.398
102	2.75		3.41
103	2.78		3.438
104	2.8		3.462
105	2.83		3.49
106	2.85		3.508
107	2.88		3.55
108	2.9		3.564
109	2.93		3.586
110	2.96		3.606
111	2.98		3.642
112	3.01		3.69
113	3.03		3.726
114	3.06		3.77
115	3.09		3.798
116	3.11		3.834
117	3.14		3.854
118	3.16		3.896
119	3.19		3.922
120	3.22		3.948
121	3.24		3.96
122	3.27		3.962
123	3.29		3.99
124	3.32		4.006
125	3.34		4.034
126	3.37		4.084
127	3.4		4.13
128	3.43		4.164
129	3.45		4.212
130	3.48		4.248
131	3.52		4.26
132	3.54		4.276
133	3.57		4.29
134	3.61		4.3
135	3.64		4.318
136	3.67		4.35
137	3.69		4.372
138	3.72		4.39
139	3.75		4.402
140	3.79		4.41
141	3.81		4.414
142	3.84		4.438
143	3.86		4.452
144	3.89		4.452
145	3.91		4.458
146	3.94		4.47
147	3.97		4.468
148	3.99		4.464
149	4.02		4.468
150	4.05		4.466
151	4.07		4.46
152	4.1		4.448
153	4.12		4.452
154	4.15		4.452
155	4.17		4.454
156	4.2		4.476
157	4.23		4.498
158	4.26		4.498
159	4.28		4.496
160	4.31		4.5
161	4.33		4.5
162	4.36		4.506
163	4.38		4.538
164	4.41		4.566
165	4.44		4.582
166	4.46		4.598
167	4.49		4.624
168	4.51		4.638
169	4.54		4.638
170	4.56		4.64
171	4.59		4.642
172	4.61		4.634
173	4.64		4.626
174	4.66		4.622
175	4.69		4.632
176	4.72		4.642
177	4.74		4.642
178	4.77		4.654
179	4.8		4.648
180	4.82		4.636
181	4.85		4.618
182	4.87		4.62
183	4.9		4.62
184	4.92		4.624
185	4.95		4.66
186	4.97		4.694
187	5		4.712
188	5.03		4.748
189	5.05		4.794
190	5.08		4.834
191	5.1		4.844
192	5.13		4.874
193	5.15		4.884
194	5.18		4.882
195	5.21		4.884
196	5.23		4.884
197	5.26		4.876
198	5.29		4.87
199	5.31		4.868
200	5.34		4.864
201	5.37		4.858
202	5.39		4.86
203	5.42		4.87
204	5.44		4.876
205	5.47		4.878
206	5.5		4.89
207	5.52		4.916
208	5.55		4.924
209	5.57		4.924
210	5.6		4.926
211	5.62		4.918
212	5.65		4.902
213	5.67		4.902
214	5.7		4.914
215	5.73		4.916
216	5.75		4.916
217	5.78		4.922
218	5.8		4.922
219	5.83		4.928
220	5.86		4.928
221	5.88		4.916
222	5.91		4.902
223	5.93		4.876
224	5.96		4.846
225	5.99		4.812
226	6.01		4.774
227	6.04		4.75
228	6.07		4.71
229	6.09		4.682
230	6.12		4.648
231	6.14		4.632
232	6.17		4.598
233	6.19		4.58
234	6.22		4.564
235	6.25		4.55
236	6.27		4.554
237	6.3		4.562
238	6.33		4.568
239	6.35		4.602
240	6.38		4.644
241	6.41		4.672
242	6.44		4.712
243	6.46		4.766
244	6.49		4.818
245	6.51		4.838
246	6.54		4.89
247	6.56		4.93
248	6.59		4.964
249	6.61		4.994
250	6.64		5.054
251	6.67		5.112
252	6.69		5.146
253	6.72		5.216
254	6.74		5.27
255	6.77		5.306
256	6.8		5.322
257	6.82		5.334
258	6.85		5.314
259	6.87		5.32
260	6.9		5.334
261	6.93		5.34
262	6.95		5.376
263	6.98		5.398
264	7.01		5.434
265	7.03		5.454
266	7.06		5.49
267	7.08		5.506
268	7.11		5.51
269	7.14		5.53
270	7.16		5.546
271	7.19		5.55
272	7.21		5.542
273	7.24		5.54
274	7.27		5.536
275	7.29		5.528
276	7.33		5.548
277	7.35		5.58
278	7.38		5.6
279	7.41		5.624
280	7.43		5.662
281	7.46		5.666
282	7.48		5.678
283	7.51		5.696
284	7.54		5.702
285	7.56		5.688
286	7.59		5.686
287	7.62		5.7
288	7.64		5.706
289	7.67		5.726
290	7.69		5.758
291	7.72		5.786
292	7.75		5.806
293	7.77		5.832
294	7.8		5.86
295	7.82		5.862
296	7.85		5.882
297	7.88		5.912
298	7.9		5.95
299	7.93		5.972
300	7.95		6.04
301	7.98		6.084
302	8		6.104
303	8.03		6.126
304	8.06		6.112
305	8.09		6.084
306	8.11		6.076
307	8.14		6.038
308	8.16		5.99
309	8.19		5.974
310	8.21		5.952
311	8.24		5.934
312	8.27		5.956
313	8.29		5.97
314	8.32		6.002
315	8.34		6.038
316	8.37		6.078
317	8.4		6.084
318	8.42		6.098
319	8.45		6.132
320	8.48		6.136
321	8.5		6.122
322	8.53		6.14
323	8.55		6.158
324	8.58		6.154
325	8.61		6.17
326	8.63		6.192
327	8.66		6.178
328	8.69		6.148
329	8.71		6.148
330	8.74		6.126
331	8.77		6.116
332	8.79		6.142
333	8.82		6.166
334	8.84		6.168
335	8.87		6.176
336	8.9		6.18
337	8.92		6.146
338	8.95		6.136
339	8.98		6.146
340	9		6.144
341	9.03		6.152
342	9.05		6.158
343	9.08		6.154
344	9.11		6.144
345	9.14		6.146
346	9.16		6.15
347	9.19		6.134
348	9.22		6.132
349	9.24		6.138
350	9.27		6.13
351	9.29		6.142
352	9.32		6.148
353	9.35		6.16
354	9.37		6.17
355	9.4		6.186
356	9.43		6.186
357	9.46		6.178
358	9.48		6.196
359	9.51		6.206
360	9.53		6.226
361	9.56		6.268
362	9.59		6.284
363	9.61		6.284
364	9.64		6.304
365	9.67		6.316
366	9.7		5.63
367	9.72		3.972
368	9.75		2.128
369	9.78		0.282
