# 番号	時間(秒)	測定値(kgf)
1	0.14		0.216
2	0.17		0.214
3	0.2		0.216
4	0.26		0.214
5	0.31		0.214
6	0.37		0.222
7	0.42		0.22
8	0.45		0.22
9	0.47		0.224
10	0.49		0.226
11	0.52		0.234
12	0.55		0.236
13	0.57		0.238
14	0.6		0.236
15	0.62		0.234
16	0.64		0.23
17	0.67		0.226
18	0.69		0.226
19	0.72		0.224
20	0.74		0.22
21	0.77		0.216
22	0.8		0.208
23	0.82		0.206
24	0.85		0.202
25	0.87		0.2
26	0.9		0.198
27	0.92		0.2
28	0.95		0.202
29	0.97		0.204
30	1		0.21
31	1.02		0.216
32	1.05		0.216
33	1.07		0.22
34	1.1		0.22
35	1.12		0.226
36	1.15		0.23
37	1.17		0.244
38	1.2		0.258
39	1.22		0.298
40	1.25		0.344
41	1.28		0.374
42	1.3		0.42
43	1.33		0.454
44	1.36		0.494
45	1.38		0.52
46	1.41		0.568
47	1.43		0.598
48	1.46		0.602
49	1.48		0.6
50	1.51		0.596
51	1.54		0.592
52	1.56		0.598
53	1.59		0.622
54	1.61		0.652
55	1.64		0.694
56	1.66		0.724
57	1.69		0.824
58	1.71		0.94
59	1.74		1.074
60	1.76		1.128
61	1.79		1.244
62	1.81		1.342
63	1.84		1.412
64	1.87		1.472
65	1.89		1.552
66	1.92		1.64
67	1.94		1.672
68	1.97		1.752
69	1.99		1.816
70	2.02		1.894
71	2.05		1.946
72	2.07		2.04
73	2.1		2.132
74	2.12		2.196
75	2.15		2.268
76	2.17		2.34
77	2.19		2.424
78	2.22		2.458
79	2.24		2.528
80	2.27		2.584
81	2.3		2.64
82	2.32		2.66
83	2.35		2.716
84	2.38		2.79
85	2.4		2.838
86	2.43		2.878
87	2.45		2.946
88	2.48		3.008
89	2.5		3.03
90	2.53		3.082
91	2.55		3.128
92	2.58		3.166
93	2.6		3.18
94	2.63		3.218
95	2.65		3.252
96	2.68		3.284
97	2.7		3.306
98	2.73		3.332
99	2.75		3.364
100	2.78		3.386
101	2.8		3.422
102	2.83		3.462
103	2.86		3.502
104	2.88		3.514
105	2.91		3.536
106	2.93		3.552
107	2.96		3.564
108	2.99		3.574
109	3.01		3.59
110	3.04		3.618
111	3.06		3.628
112	3.09		3.658
113	3.12		3.688
114	3.14		3.728
115	3.17		3.74
116	3.19		3.764
117	3.22		3.802
118	3.24		3.822
119	3.27		3.838
120	3.29		3.864
121	3.32		3.89
122	3.34		3.9
123	3.37		3.916
124	3.39		3.938
125	3.42		3.956
126	3.44		3.96
127	3.47		3.982
128	3.5		4.006
129	3.52		4.03
130	3.55		4.04
131	3.57		4.062
132	3.6		4.086
133	3.63		4.094
134	3.65		4.108
135	3.68		4.126
136	3.7		4.14
137	3.73		4.142
138	3.75		4.146
139	3.78		4.154
140	3.8		4.156
141	3.83		4.152
142	3.85		4.15
143	3.88		4.152
144	3.91		4.154
145	3.93		4.148
146	3.96		4.15
147	3.98		4.15
148	4.01		4.148
149	4.04		4.144
150	4.06		4.15
151	4.09		4.154
152	4.11		4.154
153	4.14		4.162
154	4.17		4.162
155	4.19		4.16
156	4.22		4.164
157	4.25		4.166
158	4.27		4.174
159	4.3		4.188
160	4.33		4.204
161	4.35		4.22
162	4.38		4.23
163	4.4		4.25
164	4.43		4.258
165	4.46		4.266
166	4.48		4.276
167	4.51		4.294
168	4.53		4.302
169	4.56		4.312
170	4.58		4.328
171	4.61		4.33
172	4.64		4.338
173	4.66		4.344
174	4.69		4.354
175	4.71		4.35
176	4.74		4.352
177	4.76		4.358
178	4.79		4.354
179	4.81		4.356
180	4.84		4.356
181	4.87		4.356
182	4.89		4.352
183	4.92		4.356
184	4.94		4.358
185	4.97		4.368
186	5		4.374
187	5.03		4.382
188	5.05		4.39
189	5.08		4.4
190	5.11		4.41
191	5.13		4.412
192	5.16		4.414
193	5.19		4.414
194	5.22		4.42
195	5.24		4.428
196	5.27		4.45
197	5.29		4.468
198	5.32		4.478
199	5.34		4.492
200	5.37		4.504
201	5.4		4.52
202	5.43		4.53
203	5.45		4.546
204	5.48		4.56
205	5.5		4.566
206	5.53		4.566
207	5.55		4.554
208	5.58		4.552
209	5.6		4.548
210	5.63		4.544
211	5.66		4.548
212	5.68		4.554
213	5.71		4.554
214	5.74		4.556
215	5.76		4.558
216	5.79		4.564
217	5.82		4.57
218	5.84		4.568
219	5.87		4.572
220	5.89		4.578
221	5.92		4.58
222	5.94		4.59
223	5.97		4.6
224	6		4.610
225	6.05		4.61
226	6.08		3.278
227	6.11		1.034
228	6.13		0
